#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0000481	Abnormal cornea morphology	7	673	1.23	1.62e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,GNAS,BRCA1,FANCB
Monarch	HP:0008050	Abnormality of the palpebral fissures	7	680	1.23	1.73e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0006753	Neoplasm of the stomach	4	60	2.04	2.04e-06	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000418915	APC,TP53,SUFU,CDKN2A
Monarch	HP:0004322	Short stature	8	1152	1.06	2.32e-06	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,GNAS,BRCA1,FANCB
Monarch	HP:0004207	Abnormal 5th finger morphology	6	396	1.4	2.37e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,GNAS,BRCA1,FANCB
Monarch	HP:0011004	Abnormal systemic arterial morphology	6	398	1.39	2.44e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0012639	Abnormal nervous system morphology	10	2546	0.81	2.77e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,GNAS,BRCA1,FANCB
Monarch	HP:0001892	Abnormal bleeding	6	411	1.38	2.91e-06	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,FANCD2,ERCC6,SUFU,GNAS
Monarch	HP:0004298	Abnormality of the abdominal wall	6	415	1.38	3.05e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0011563	Abnormal ventriculoarterial connection	5	208	1.6	4.13e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0000286	Epicanthus	6	447	1.34	4.60e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,SUFU,BRCA1,FANCB
Monarch	HP:0000163	Abnormal oral cavity morphology	9	1901	0.89	4.84e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,ERCC6,SUFU,GNAS,BRCA1,FANCB
Monarch	HP:0003549	Abnormality of connective tissue	8	1294	1.01	5.34e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,ERCC6,GNAS,BRCA1,FANCB
Monarch	HP:0012758	Neurodevelopmental delay	9	1926	0.88	5.35e-06	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,GNAS,BRCA1,FANCB
Monarch	HP:0000140	Abnormality of the menstrual cycle	5	228	1.56	6.26e-06	9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0001537	Umbilical hernia	5	228	1.56	6.26e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0000240	Abnormality of skull size	8	1333	0.99	6.61e-06	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,BRCA1,FANCB
Monarch	HP:0002910	Elevated hepatic transaminase	5	233	1.55	6.89e-06	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,TP53,ERCC4,ERCC6,SUFU
Monarch	HP:0001551	Abnormal umbilicus morphology	5	235	1.54	7.14e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0003254	Abnormality of DNA repair	3	17	2.46	7.34e-06	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089	FANCD2,ERCC4,ERCC6
Monarch	HP:0000483	Astigmatism	5	239	1.54	7.71e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0002885	Medulloblastoma	3	18	2.44	8.45e-06	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0012125	Prostate cancer	3	18	2.44	8.45e-06	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000418960	APC,TP53,BRCA1
Monarch	HP:0001643	Patent ductus arteriosus	5	246	1.52	8.71e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0000539	Abnormality of refraction	7	888	1.11	9.24e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000398880,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,CDK12,BRCA1,FANCB
Monarch	HP:0000582	Upslanted palpebral fissure	5	259	1.5	1.11e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0000689	Dental malocclusion	4	104	1.8	1.47e-05	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960	ERCC4,ERCC6,GNAS,BRCA1
Monarch	HP:0009381	Short finger	5	281	1.47	1.62e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141	APC,BRIP1,FANCD2,SUFU,GNAS
Monarch	HP:0030962	Abnormal morphology of the great vessels	6	571	1.24	1.74e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0000047	Hypospadias	5	290	1.45	1.88e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0011061	Abnormality of dental structure	5	291	1.45	1.90e-05	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0004209	Clinodactyly of the 5th finger	5	292	1.45	1.93e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0009179	Deviation of the 5th finger	5	293	1.45	1.96e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0010993	Abnormal cerebral subcortex morphology	7	999	1.06	1.96e-05	9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000498215	APC,FANCD2,ERCC4,ERCC6,SUFU,GNAS,FANCB
Monarch	HP:0033127	Abnormality of the musculoskeletal system	10	3173	0.71	2.01e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,GNAS,BRCA1,FANCB
Monarch	HP:0001263	Global developmental delay	8	1559	0.93	2.03e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,SUFU,BRCA1,FANCB
Monarch	HP:0100568	Neoplasm of the endocrine system	4	114	1.76	2.03e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0000036	Abnormal penis morphology	6	592	1.22	2.09e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0200006	Slanting of the palpebral fissure	6	599	1.22	2.23e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0032263	Increased blood pressure	5	303	1.43	2.26e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,GNAS
Monarch	HP:0010787	Genital neoplasm	4	118	1.75	2.28e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000418960	APC,TP53,SUFU,BRCA1
Monarch	HP:0000174	Abnormal palate morphology	7	1035	1.05	2.42e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,SUFU,BRCA1,FANCB
Monarch	HP:0001763	Pes planus	5	308	1.43	2.42e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0002514	Cerebral calcification	4	122	1.73	2.57e-05	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0031826	Abnormal reflex	7	1046	1.04	2.57e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,GNAS,BRCA1,FANCB
Monarch	HP:0034221	Abnormal temporal lobe morphology	4	122	1.73	2.57e-05	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0000175	Cleft palate	6	617	1.2	2.58e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,SUFU,BRCA1,FANCB
Monarch	HP:0000858	Irregular menstruation	3	28	2.25	2.58e-05	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0002032	Esophageal atresia	3	28	2.25	2.58e-05	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000498215	FANCD2,ERCC4,FANCB
Monarch	HP:0100691	Abnormality of the curvature of the cornea	5	317	1.41	2.72e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0000218	High palate	6	635	1.19	3.00e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	APC,BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0100006	Neoplasm of the central nervous system	4	128	1.71	3.03e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0009728	Neoplasm of striated muscle	3	30	2.22	3.08e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0000252	Microcephaly	7	1080	1.03	3.10e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0000670	Carious teeth	4	129	1.71	3.10e-05	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,ERCC4,ERCC6,SUFU
Monarch	HP:0001347	Hyperreflexia	6	645	1.18	3.24e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0040195	Decreased head circumference	7	1088	1.02	3.24e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,ERCC6,BRCA1,FANCB
Monarch	HP:0030255	Large intestinal polyposis	3	33	2.17	3.95e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0002684	Thickened calvaria	3	34	2.16	4.27e-05	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0000712	Emotional lability	4	141	1.67	4.28e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0001631	Atrial septal defect	5	353	1.37	4.39e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0001098	Abnormal fundus morphology	7	1143	1.0	4.41e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000418915,9606.ENSP00000498215	APC,TP53,ERCC4,ERCC6,SUFU,CDKN2A,FANCB
Monarch	HP:0100022	Abnormality of movement	8	1758	0.87	4.62e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,ERCC6,SUFU,GNAS,BRCA1,FANCB
Monarch	HP:0011138	Abnormality of skin adnexa morphology	7	1165	0.99	4.96e-05	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418915,9606.ENSP00000418960	APC,ERCC4,ERCC6,SUFU,GNAS,CDKN2A,BRCA1
Monarch	HP:0011603	Congenital malformation of the great arteries	5	371	1.34	5.49e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0002135	Basal ganglia calcification	3	38	2.11	5.68e-05	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0009658	Aplasia/Hypoplasia of the phalanges of the thumb	3	38	2.11	5.68e-05	9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141	FANCD2,SUFU,GNAS
Monarch	HP:0100707	Abnormal astrocyte morphology	3	38	2.11	5.68e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000348089	APC,TP53,ERCC6
Monarch	HP:0010866	Abdominal wall defect	5	375	1.34	5.69e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0100246	Osteoma	2	2	3.22	6.28e-05	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0011750	Neoplasm of the anterior pituitary	3	40	2.09	6.43e-05	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	APC,SUFU,GNAS
Monarch	HP:0000587	Abnormality of the optic nerve	6	737	1.13	6.52e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000498215	APC,TP53,ERCC4,ERCC6,SUFU,FANCB
Monarch	HP:0030065	Primitive neuroectodermal tumor	3	41	2.08	6.85e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0000137	Abnormality of the ovary	4	165	1.6	7.41e-05	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	TP53,SUFU,GNAS,BRCA1
Monarch	HP:0000104	Renal agenesis	4	167	1.59	7.74e-05	9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000348089,9606.ENSP00000498215	APC,FANCD2,ERCC6,FANCB
Monarch	HP:0000834	Abnormality of the adrenal glands	4	169	1.59	8.07e-05	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,SUFU,GNAS
Monarch	HP:0009777	Absent thumb	3	44	2.05	8.26e-05	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000498215	FANCD2,ERCC4,FANCB
Monarch	HP:0000682	Abnormal dental enamel morphology	4	173	1.58	8.77e-05	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,ERCC4,ERCC6,GNAS
Monarch	HP:0001197	Abnormality of prenatal development or birth	6	786	1.1	9.23e-05	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000418960,9606.ENSP00000498215	BRIP1,TP53,FANCD2,ERCC4,BRCA1,FANCB
Monarch	HP:0002671	Basal cell carcinoma	3	46	2.03	9.28e-05	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918	APC,ERCC4,SUFU
Monarch	HP:0003357	Thymic hormone decreased	2	3	3.04	0.00010	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000164	Abnormality of the dentition	6	821	1.08	0.00012	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,ERCC4,ERCC6,SUFU,GNAS,BRCA1
Monarch	HP:0000656	Ectropion	3	51	1.98	0.00012	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089	APC,ERCC4,ERCC6
Monarch	HP:0011354	Generalized abnormality of skin	6	821	1.08	0.00012	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,TP53,FANCD2,ERCC4,ERCC6,GNAS
Monarch	HP:0012379	Abnormal enzyme/coenzyme activity	5	447	1.26	0.00013	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	APC,TP53,ERCC4,ERCC6,SUFU
Monarch	HP:0100615	Ovarian neoplasm	3	52	1.98	0.00013	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000418960	TP53,SUFU,BRCA1
Monarch	HP:3000050	Abnormal odontoid tissue morphology	4	194	1.53	0.00013	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,ERCC4,ERCC6,GNAS
Monarch	HP:0010766	Ectopic calcification	4	198	1.52	0.00014	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0002545	Patchy demyelination of subcortical white matter	2	4	2.91	0.00015	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0000815	Hypergonadotropic hypogonadism	3	56	1.94	0.00016	9606.ENSP00000287647,9606.ENSP00000360141,9606.ENSP00000498215	FANCD2,GNAS,FANCB
Monarch	HP:0001085	Papilledema	3	58	1.93	0.00017	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0000054	Micropenis	4	217	1.48	0.00020	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000498215	FANCD2,ERCC4,ERCC6,FANCB
Monarch	HP:0006313	Widely spaced primary teeth	2	5	2.82	0.00020	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0006334	Hypoplasia of the primary teeth	2	5	2.82	0.00020	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0006292	Abnormality of dental eruption	4	221	1.47	0.00021	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	APC,ERCC4,ERCC6,GNAS
Monarch	HP:0100273	Neoplasm of the colon	3	66	1.87	0.00025	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000358918	APC,TP53,SUFU
Monarch	HP:0011747	Abnormality of the anterior pituitary	4	233	1.45	0.00026	9606.ENSP00000257430,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,ERCC6,SUFU,GNAS
Monarch	HP:0000417	Slender nose	2	6	2.74	0.00027	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002343	Normal pressure hydrocephalus	2	6	2.74	0.00027	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0002589	Gastrointestinal atresia	3	68	1.86	0.00027	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000498215	FANCD2,ERCC4,FANCB
Monarch	HP:0003224	Increased cellular sensitivity to UV light	2	6	2.74	0.00027	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0003278	Square pelvis bone	2	6	2.74	0.00027	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0003469	Peripheral dysmyelination	2	6	2.74	0.00027	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0006744	Adrenocortical carcinoma	2	6	2.74	0.00027	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000528	Anophthalmia	3	69	1.85	0.00028	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000498215	ERCC4,ERCC6,FANCB
Monarch	HP:0012531	Pain	5	539	1.18	0.00029	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,SUFU,GNAS
Monarch	HP:0011029	Internal hemorrhage	4	244	1.43	0.00030	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000348089,9606.ENSP00000358918	APC,TP53,ERCC6,SUFU
Monarch	HP:0012649	Increased inflammatory response	6	981	1.0	0.00030	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,ERCC6,SUFU,GNAS
Monarch	HP:0002653	Bone pain	3	73	1.83	0.00032	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0007129	Cerebellar medulloblastoma	2	7	2.67	0.00033	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0010234	Ivory epiphyses of the phalanges of the hand	2	7	2.67	0.00033	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0012115	Hepatitis	3	74	1.82	0.00033	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0100612	Odontogenic neoplasm	2	7	2.67	0.00033	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0012378	Fatigue	4	258	1.41	0.00037	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000360141	APC,TP53,ERCC4,GNAS
Monarch	EFO:0003765	Sign or symptom	5	573	1.16	0.00038	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	APC,TP53,ERCC4,SUFU,GNAS
Monarch	HP:0007759	Opacification of the corneal stroma	3	78	1.8	0.00038	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0100835	Benign neoplasm of the central nervous system	3	78	1.8	0.00038	9606.ENSP00000269305,9606.ENSP00000358918,9606.ENSP00000360141	TP53,SUFU,GNAS
Monarch	HP:0000509	Conjunctivitis	3	79	1.79	0.00039	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
Monarch	HP:0011001	Increased bone mineral density	3	79	1.79	0.00039	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141	ERCC4,ERCC6,GNAS
