#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Process	GO:0071478	Cellular response to radiation	8	183	1.38	4.55e-07	9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000310520,9606.ENSP00000355759,9606.ENSP00000384849,9606.ENSP00000418960,9606.ENSP00000478887	BARD1,TP53,ATM,ERCC4,PARP1,CDKN1A,BRCA1,MYC
GO Process	GO:0048583	Regulation of response to stimulus	24	3931	0.52	4.58e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BARD1,TP53,NTRK2,ATM,FANCD2,MAP2K1,ERCC4,ERCC6,NF1,PARP1,ROS1,SUFU,GNAS,HDAC1,AR,PBRM1,SETD2,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0031324	Negative regulation of cellular metabolic process	19	2265	0.66	5.01e-07	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,APC,BARD1,TP53,NTRK2,ATM,SLX4,ERCC4,ERCC6,NF1,PARP1,SUFU,HDAC1,AR,CDKN1A,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0043067	Regulation of programmed cell death	16	1492	0.77	5.68e-07	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000500891	MSH2,APC,BARD1,TP53,NTRK2,ATM,ERCC3,NF1,PARP1,HDAC1,AR,CDKN1A,CDKN2A,BRCA1,MYC,MUTYH
GO Process	GO:0051171	Regulation of nitrogen compound metabolic process	28	5734	0.43	5.83e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,FANCD2,SLX4,MAP2K1,ERCC4,PGR,ERCC6,NF1,PARP1,SUFU,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:1903047	Mitotic cell cycle process	11	537	1.05	5.83e-07	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000322570,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000478887	MSH2,APC,BARD1,TP53,ATM,FANCD2,POLE,CDKN1A,SETD2,BRCA1,MYC
GO Process	GO:0019222	Regulation of metabolic process	30	6784	0.38	5.92e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,FANCD2,SLX4,MAP2K1,ERCC4,PGR,ERCC6,NF1,PARP1,ROS1,SUFU,GNAS,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0060255	Regulation of macromolecule metabolic process	29	6249	0.4	5.92e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,FANCD2,SLX4,MAP2K1,ERCC4,PGR,ERCC6,NF1,PARP1,ROS1,SUFU,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0035556	Intracellular signal transduction	16	1518	0.76	6.70e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,ATM,FANCD2,MAP2K1,ERCC6,NF1,AR,CDKN1A,CDKN2A,BRCA1,MYC
GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process	18	2056	0.68	7.86e-07	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,TP53,ATM,SLX4,MAP2K1,PGR,ERCC6,PARP1,HDAC1,AR,PBRM1,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0051054	Positive regulation of DNA metabolic process	9	304	1.21	8.83e-07	9606.ENSP00000233146,9606.ENSP00000278616,9606.ENSP00000294008,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000386593,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,ATM,SLX4,ERCC6,PARP1,PBRM1,BRCA1,MYC,FANCB
GO Process	GO:0045934	Negative regulation of nucleobase-containing compound metabolic process	16	1562	0.75	9.63e-07	9606.ENSP00000233146,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,BARD1,TP53,ATM,SLX4,ERCC4,ERCC6,PARP1,SUFU,HDAC1,AR,CDKN1A,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0080090	Regulation of primary metabolic process	28	5899	0.41	1.05e-06	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,FANCD2,SLX4,MAP2K1,ERCC4,PGR,ERCC6,NF1,PARP1,SUFU,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0009416	Response to light stimulus	9	314	1.2	1.11e-06	9606.ENSP00000233146,9606.ENSP00000269305,9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000384849,9606.ENSP00000478887	MSH2,TP53,ERCC3,ERCC4,ERCC6,NF1,PARP1,CDKN1A,MYC
GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process	19	2403	0.64	1.12e-06	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	MSH2,APC,BARD1,TP53,NTRK2,ATM,SLX4,ERCC4,ERCC6,NF1,PARP1,SUFU,HDAC1,AR,CDKN1A,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0065009	Regulation of molecular function	21	3085	0.57	1.41e-06	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000478887	PIK3R2,MSH2,APC,TP53,NTRK2,FANCD2,SLX4,MAP2K1,ERCC4,ERCC6,NF1,PARP1,ROS1,SUFU,GNAS,HDAC1,AR,CDKN1A,CDK12,CDKN2A,MYC
GO Process	GO:0008630	Intrinsic apoptotic signaling pathway in response to DNA damage	6	75	1.64	1.52e-06	9606.ENSP00000233146,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000348089,9606.ENSP00000384849,9606.ENSP00000418960	MSH2,TP53,ATM,ERCC6,CDKN1A,BRCA1
GO Process	GO:0031325	Positive regulation of cellular metabolic process	21	3114	0.57	1.61e-06	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,TP53,NTRK2,ATM,SLX4,MAP2K1,PGR,ERCC6,PARP1,ROS1,HDAC1,AR,CDKN1A,PBRM1,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:1901990	Regulation of mitotic cell cycle phase transition	9	332	1.17	1.61e-06	9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000418915,9606.ENSP00000418960	APC,BARD1,TP53,ATM,ERCC3,CDKN1A,PBRM1,CDKN2A,BRCA1
GO Process	GO:0019220	Regulation of phosphate metabolic process	15	1405	0.77	1.81e-06	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915	PIK3R2,APC,BARD1,TP53,NTRK2,ATM,MAP2K1,ERCC6,NF1,PARP1,ROS1,AR,CDKN1A,CDK12,CDKN2A
GO Process	GO:0044773	Mitotic DNA damage checkpoint signaling	6	81	1.61	2.14e-06	9606.ENSP00000233146,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000384849,9606.ENSP00000418960	MSH2,TP53,ATM,FANCD2,CDKN1A,BRCA1
GO Process	GO:0042325	Regulation of phosphorylation	14	1251	0.79	3.56e-06	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000357494,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915	PIK3R2,APC,BARD1,TP53,NTRK2,ATM,MAP2K1,ERCC6,NF1,ROS1,AR,CDKN1A,CDK12,CDKN2A
GO Process	GO:0008152	Metabolic process	31	7988	0.33	4.33e-06	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215,9606.ENSP00000500891	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,MLH3,ERCC6,PARP1,ROS1,DPYD,HDAC1,AR,SDHD,CDKN1A,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB,MUTYH
GO Process	GO:0060429	Epithelium development	13	1069	0.82	5.04e-06	9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000325120,9606.ENSP00000351015,9606.ENSP00000357494,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386759,9606.ENSP00000478887	TP53,ATM,ERCC3,MAP2K1,PGR,NF1,ROS1,SUFU,GNAS,HDAC1,AR,SETD2,MYC
GO Process	GO:0045132	Meiotic chromosome segregation	6	98	1.53	5.92e-06	9606.ENSP00000259008,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000348020	BRIP1,ATM,FANCD2,SLX4,ERCC4,MLH3
GO Process	GO:0008285	Negative regulation of cell population proliferation	11	713	0.93	7.20e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000418915,9606.ENSP00000478887	APC,BRIP1,TP53,ATM,MAP2K1,NF1,AR,CDKN1A,PBRM1,CDKN2A,MYC
GO Process	GO:0090399	Replicative senescence	4	16	2.14	8.07e-06	9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000384849,9606.ENSP00000418915	TP53,ATM,CDKN1A,CDKN2A
GO Process	GO:0051338	Regulation of transferase activity	12	912	0.86	8.23e-06	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000357494,9606.ENSP00000384849,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000478887	PIK3R2,APC,TP53,NTRK2,MAP2K1,ERCC6,NF1,ROS1,CDKN1A,CDK12,CDKN2A,MYC
GO Process	GO:0007275	Multicellular organism development	23	4209	0.48	8.42e-06	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000478887	PIK3R2,MSH2,APC,BRIP1,TP53,NTRK2,ATM,ERCC3,FANCD2,MAP2K1,POLE,PGR,ERCC6,NF1,PARP1,SUFU,GNAS,HDAC1,AR,CDKN1A,SETD2,BRCA1,MYC
GO Process	GO:0080134	Regulation of response to stress	14	1373	0.75	1.03e-05	9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	BARD1,TP53,ATM,FANCD2,MAP2K1,ERCC4,ERCC6,PARP1,PBRM1,SETD2,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0010628	Positive regulation of gene expression	13	1146	0.79	1.05e-05	9606.ENSP00000233146,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000386759,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887	MSH2,TP53,NTRK2,ATM,MAP2K1,PGR,ERCC6,HDAC1,AR,SETD2,CDKN2A,BRCA1,MYC
GO Process	GO:0048522	Positive regulation of cellular process	26	5584	0.41	1.10e-05	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BARD1,TP53,NTRK2,ATM,ERCC3,SLX4,MAP2K1,PGR,ERCC6,NF1,PARP1,ROS1,GNAS,HDAC1,AR,CDKN1A,PBRM1,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:1902749	Regulation of cell cycle G2/M phase transition	6	111	1.47	1.10e-05	9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000418960	BARD1,TP53,ATM,CDKN1A,CDKN2A,BRCA1
GO Process	GO:0050793	Regulation of developmental process	18	2492	0.6	1.12e-05	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000398880,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887	MSH2,APC,TP53,NTRK2,FANCD2,MAP2K1,NF1,PARP1,SUFU,GNAS,HDAC1,AR,CDKN1A,PBRM1,CDK12,CDKN2A,BRCA1,MYC
GO Process	GO:0046822	Regulation of nucleocytoplasmic transport	6	112	1.47	1.13e-05	9606.ENSP00000222254,9606.ENSP00000260947,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000386759,9606.ENSP00000418915	PIK3R2,BARD1,NF1,SUFU,SETD2,CDKN2A
GO Process	GO:0044238	Primary metabolic process	29	7156	0.35	1.22e-05	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215,9606.ENSP00000500891	PIK3R2,MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,MLH3,ERCC6,PARP1,ROS1,DPYD,HDAC1,AR,SDHD,SETD2,CDK12,ERG,CDKN2A,BRCA1,FANCB,MUTYH
GO Process	GO:0044260	Cellular macromolecule metabolic process	18	2512	0.59	1.22e-05	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215,9606.ENSP00000500891	MSH2,APC,BRIP1,BARD1,TP53,ATM,ERCC3,FANCD2,SLX4,ERCC4,POLE,MLH3,ERCC6,PARP1,SETD2,BRCA1,FANCB,MUTYH
GO Process	GO:0010942	Positive regulation of cell death	10	590	0.97	1.26e-05	9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000384849,9606.ENSP00000418915,9606.ENSP00000478887	APC,BARD1,TP53,ATM,ERCC3,NF1,PARP1,CDKN1A,CDKN2A,MYC
GO Process	GO:0006807	Nitrogen compound metabolic process	28	6643	0.36	1.30e-05	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348020,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000359211,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000498215,9606.ENSP00000500891	MSH2,APC,BRIP1,BARD1,TP53,NTRK2,ATM,ERCC3,FANCD2,SLX4,MAP2K1,ERCC4,POLE,MLH3,ERCC6,PARP1,ROS1,DPYD,HDAC1,AR,SDHD,SETD2,CDK12,ERG,CDKN2A,BRCA1,FANCB,MUTYH
GO Process	GO:0048513	Animal organ development	20	3246	0.53	1.71e-05	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000322570,9606.ENSP00000325120,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386759,9606.ENSP00000478887	PIK3R2,MSH2,BRIP1,TP53,NTRK2,ATM,ERCC3,FANCD2,MAP2K1,POLE,PGR,NF1,PARP1,SUFU,GNAS,HDAC1,AR,CDKN1A,SETD2,MYC
GO Process	GO:0048518	Positive regulation of biological process	27	6207	0.38	1.71e-05	9606.ENSP00000222254,9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000260947,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000285398,9606.ENSP00000294008,9606.ENSP00000302486,9606.ENSP00000325120,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000357494,9606.ENSP00000360141,9606.ENSP00000362649,9606.ENSP00000363822,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000398880,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000498215	PIK3R2,MSH2,APC,BARD1,TP53,NTRK2,ATM,ERCC3,SLX4,MAP2K1,PGR,ERCC6,NF1,PARP1,ROS1,GNAS,HDAC1,AR,CDKN1A,PBRM1,SETD2,CDK12,ERG,CDKN2A,BRCA1,MYC,FANCB
GO Process	GO:0090398	Cellular senescence	5	60	1.66	1.79e-05	9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000302486,9606.ENSP00000384849,9606.ENSP00000418915	TP53,ATM,MAP2K1,CDKN1A,CDKN2A
GO Process	GO:0006282	Regulation of DNA repair	7	213	1.25	1.86e-05	9606.ENSP00000260947,9606.ENSP00000348089,9606.ENSP00000355759,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000418960,9606.ENSP00000498215	BARD1,ERCC6,PARP1,PBRM1,SETD2,BRCA1,FANCB
