#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0009179	Deviation of the 5th finger	5	293	1.38	4.38e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	EFO:0003765	Sign or symptom	6	573	1.17	4.91e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0001508	Failure to thrive	7	949	1.02	5.00e-05	9606.ENSP00000257290,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	PDGFRA,BRIP1,NTRK2,ERCC4,GNAS,SDHB,BRCA1
Monarch	HP:0001268	Mental deterioration	5	302	1.37	5.03e-05	9606.ENSP00000257290,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,NTRK2,ERCC4,GNAS,SDHB
Monarch	HP:0031065	Abnormal ovarian morphology	4	125	1.65	5.28e-05	9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000382423	GNAS,AR,SDHB,MAP3K1
Monarch	HP:0001763	Pes planus	5	308	1.36	5.50e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0100006	Neoplasm of the central nervous system	4	128	1.64	5.76e-05	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,SUFU,GNAS,SDHB
Monarch	HP:0000366	Abnormality of the nose	8	1470	0.88	6.14e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0012649	Increased inflammatory response	7	981	1.0	6.14e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,APC,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0002858	Meningioma	3	33	2.11	6.27e-05	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	SUFU,GNAS,SDHB
Monarch	HP:0010993	Abnormal cerebral subcortex morphology	7	999	0.99	6.86e-05	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,NTRK2,FANCD2,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0000175	Cleft palate	6	617	1.14	7.28e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0000377	Abnormal pinna morphology	7	1019	0.99	7.78e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0003006	Neuroblastoma	3	37	2.06	8.50e-05	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000364649	APC,SUFU,SDHB
Monarch	HP:0030345	Abnormal circulating luteinizing hormone concentration	3	37	2.06	8.50e-05	9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000382423	SUFU,AR,MAP3K1
Monarch	HP:0007649	Congenital hypertrophy of retinal pigment epithelium	2	2	3.15	8.52e-05	9606.ENSP00000257430,9606.ENSP00000500891	APC,MUTYH
Monarch	HP:0100246	Osteoma	2	2	3.15	8.52e-05	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0000022	Abnormal male internal genitalia morphology	3	38	2.05	9.01e-05	9606.ENSP00000257430,9606.ENSP00000363822,9606.ENSP00000418960	APC,AR,BRCA1
Monarch	HP:0009658	Aplasia/Hypoplasia of the phalanges of the thumb	3	38	2.05	9.01e-05	9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141	FANCD2,SUFU,GNAS
Monarch	HP:0001263	Global developmental delay	8	1559	0.86	9.12e-05	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,SDHB,BRCA1
Monarch	HP:0030346	Abnormal circulating follicle-stimulating hormone concentration	3	39	2.03	9.63e-05	9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000382423	SUFU,AR,MAP3K1
Monarch	EFO:0003843	Pain	5	356	1.3	0.00010	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,SUFU,GNAS,SDHB
Monarch	HP:0000347	Micrognathia	6	659	1.11	0.00010	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0001631	Atrial septal defect	5	353	1.3	0.00010	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0003117	Abnormal circulating hormone concentration	5	357	1.29	0.00010	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000382423	SUFU,GNAS,AR,SDHB,MAP3K1
Monarch	HP:0009118	Aplasia/Hypoplasia of the mandible	6	660	1.11	0.00010	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0011750	Neoplasm of the anterior pituitary	3	40	2.02	0.00010	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141	APC,SUFU,GNAS
Monarch	HP:0001025	Urticaria	3	41	2.01	0.00011	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000364649	PDGFRA,ERCC4,SDHB
Monarch	HP:0025133	Abnormal serum estradiol	3	41	2.01	0.00011	9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000382423	SUFU,AR,MAP3K1
Monarch	HP:0040195	Decreased head circumference	7	1088	0.96	0.00011	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SDHB,BRCA1
Monarch	HP:0001289	Confusion	3	43	1.99	0.00012	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000360141	PDGFRA,ERCC4,GNAS
Monarch	HP:0011603	Congenital malformation of the great arteries	5	371	1.28	0.00012	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0009777	Absent thumb	3	44	1.98	0.00013	9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520	FANCD2,SLX4,ERCC4
Monarch	HP:0000853	Goiter	3	45	1.97	0.00014	9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	APC,GNAS,SDHB
Monarch	HP:0002671	Basal cell carcinoma	3	46	1.96	0.00015	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918	APC,ERCC4,SUFU
Monarch	HP:0000086	Ectopic kidney	3	47	1.95	0.00016	9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000294008	APC,FANCD2,SLX4
Monarch	HP:0004302	Functional motor deficit	5	396	1.25	0.00017	9606.ENSP00000257290,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	PDGFRA,NTRK2,ERCC4,SUFU,SDHB
Monarch	HP:0011138	Abnormality of skin adnexa morphology	7	1165	0.93	0.00017	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423,9606.ENSP00000418960	APC,ERCC4,SUFU,GNAS,AR,MAP3K1,BRCA1
Monarch	HP:0025032	Abnormality of digestive system physiology	8	1763	0.81	0.00021	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,APC,NTRK2,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0100615	Ovarian neoplasm	3	52	1.91	0.00021	9606.ENSP00000358918,9606.ENSP00000382423,9606.ENSP00000418960	SUFU,MAP3K1,BRCA1
Monarch	HP:0000815	Hypergonadotropic hypogonadism	3	56	1.88	0.00025	9606.ENSP00000287647,9606.ENSP00000360141,9606.ENSP00000382423	FANCD2,GNAS,MAP3K1
Monarch	HP:0011276	Vascular skin abnormality	5	433	1.21	0.00025	9606.ENSP00000257290,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,FANCD2,ERCC4,GNAS,SDHB
Monarch	HP:0000138	Ovarian cyst	3	57	1.87	0.00026	9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000382423	GNAS,SDHB,MAP3K1
Monarch	HP:0001197	Abnormality of prenatal development or birth	6	786	1.03	0.00026	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0000708	Behavioral abnormality	8	1839	0.79	0.00029	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,NTRK2,FANCD2,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0000995	Melanocytic nevus	3	60	1.85	0.00030	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	ERCC4,SUFU,SDHB
Monarch	HP:0000164	Abnormality of the dentition	6	821	1.01	0.00032	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,NTRK2,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0001482	Subcutaneous nodule	3	61	1.84	0.00032	9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	APC,GNAS,SDHB
Monarch	HP:0002516	Increased intracranial pressure	3	61	1.84	0.00032	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000364649	APC,SUFU,SDHB
Monarch	HP:0002861	Melanoma	3	61	1.84	0.00032	9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	ERCC4,SDHB,BRCA1
Monarch	HP:0011354	Generalized abnormality of skin	6	821	1.01	0.00032	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,FANCD2,ERCC4,GNAS,SDHB
Monarch	HP:0005214	Intestinal obstruction	3	62	1.83	0.00033	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649	PDGFRA,APC,SDHB
Monarch	HP:0012719	Functional abnormality of the gastrointestinal tract	6	840	1.0	0.00037	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,APC,NTRK2,GNAS,AR,SDHB
Monarch	HP:0000054	Micropenis	4	217	1.41	0.00038	9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000363822,9606.ENSP00000382423	FANCD2,ERCC4,AR,MAP3K1
Monarch	HP:0011123	Inflammatory abnormality of the skin	5	479	1.17	0.00039	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,ERCC4,SUFU,AR,SDHB
Monarch	HP:0001337	Tremor	5	492	1.16	0.00044	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	NTRK2,ERCC4,SUFU,AR,SDHB
Monarch	HP:0002167	Neurological speech impairment	7	1354	0.86	0.00044	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000418960	NTRK2,ERCC4,SUFU,GNAS,AR,SDHB,BRCA1
Monarch	HP:0007129	Cerebellar medulloblastoma	2	7	2.6	0.00044	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0010566	Hamartoma	3	69	1.79	0.00044	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000364649	APC,SUFU,SDHB
Monarch	HP:0100612	Odontogenic neoplasm	2	7	2.6	0.00044	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0002910	Elevated hepatic transaminase	4	233	1.38	0.00049	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918	PDGFRA,APC,ERCC4,SUFU
Monarch	HP:0012115	Hepatitis	3	74	1.76	0.00053	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000360141	PDGFRA,APC,GNAS
Monarch	HP:0011029	Internal hemorrhage	4	244	1.36	0.00058	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000364649	PDGFRA,APC,SUFU,SDHB
Monarch	HP:0011122	Abnormality of skin physiology	5	524	1.13	0.00058	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,ERCC4,SUFU,AR,SDHB
Monarch	HP:0012440	Abnormal biliary tract morphology	3	77	1.74	0.00059	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520	PDGFRA,APC,ERCC4
Monarch	HP:0000759	Abnormal peripheral nervous system morphology	5	530	1.12	0.00061	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	PDGFRA,APC,ERCC4,SUFU,SDHB
Monarch	HP:0004305	Involuntary movements	6	933	0.96	0.00064	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	NTRK2,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0001733	Pancreatitis	3	80	1.72	0.00065	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000360141	PDGFRA,APC,GNAS
Monarch	HP:0011458	Abdominal symptom	7	1448	0.83	0.00065	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,NTRK2,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0011732	Abnormality of adrenal morphology	3	80	1.72	0.00065	9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	APC,GNAS,SDHB
Monarch	HP:0000771	Gynecomastia	3	84	1.7	0.00074	9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000382423	AR,SDHB,MAP3K1
Monarch	HP:0001618	Dysphonia	3	85	1.7	0.00076	9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	GNAS,AR,SDHB
Monarch	HP:0003221	Chromosomal breakage induced by crosslinking agents	2	10	2.45	0.00078	9606.ENSP00000259008,9606.ENSP00000287647	BRIP1,FANCD2
Monarch	HP:0009650	Short distal phalanx of the thumb	2	10	2.45	0.00078	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0030088	Increased serum testosterone level	2	10	2.45	0.00078	9606.ENSP00000360141,9606.ENSP00000363822	GNAS,AR
Monarch	HP:0031466	Impairment in personality functioning	5	566	1.09	0.00081	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,NTRK2,SUFU,GNAS,SDHB
Monarch	HP:0011805	Abnormal skeletal muscle morphology	7	1537	0.81	0.00093	9606.ENSP00000257290,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,NTRK2,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0005918	Abnormal finger phalanx morphology	5	589	1.08	0.00097	9606.ENSP00000257290,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	PDGFRA,FANCD2,ERCC4,SUFU,GNAS
Monarch	HP:0004363	Abnormal circulating calcium concentration	3	95	1.65	0.0010	9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	APC,GNAS,SDHB
Monarch	HP:0001080	Biliary tract abnormality	3	96	1.64	0.0011	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520	PDGFRA,APC,ERCC4
Monarch	HP:0001595	Abnormal hair morphology	6	1040	0.91	0.0011	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423,9606.ENSP00000418960	ERCC4,SUFU,GNAS,AR,MAP3K1,BRCA1
Monarch	HP:0002119	Ventriculomegaly	5	612	1.06	0.0011	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0009726	Renal neoplasm	3	98	1.63	0.0011	9606.ENSP00000257430,9606.ENSP00000364649,9606.ENSP00000382423	APC,SDHB,MAP3K1
Monarch	HP:0011061	Abnormality of dental structure	4	291	1.29	0.0011	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	APC,ERCC4,SUFU,GNAS
Monarch	HP:0000125	Pelvic kidney	2	13	2.34	0.0012	9606.ENSP00000287647,9606.ENSP00000294008	FANCD2,SLX4
Monarch	HP:0001876	Pancytopenia	3	102	1.62	0.0012	9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000360141	FANCD2,SLX4,GNAS
Monarch	HP:0008070	Sparse hair	4	300	1.27	0.0012	9606.ENSP00000310520,9606.ENSP00000363822,9606.ENSP00000382423,9606.ENSP00000418960	ERCC4,AR,MAP3K1,BRCA1
Monarch	HP:0025270	Abnormal esophagus physiology	5	619	1.06	0.0012	9606.ENSP00000257290,9606.ENSP00000277120,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,NTRK2,GNAS,AR,SDHB
Monarch	HP:0032263	Increased blood pressure	4	303	1.27	0.0012	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	APC,ERCC4,GNAS,SDHB
Monarch	HP:0000689	Dental malocclusion	3	104	1.61	0.0013	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960	ERCC4,GNAS,BRCA1
Monarch	HP:0000988	Skin rash	3	103	1.61	0.0013	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000364649	PDGFRA,ERCC4,SDHB
Monarch	HP:0004297	Abnormality of the biliary system	4	309	1.26	0.0013	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141	PDGFRA,APC,ERCC4,GNAS
Monarch	HP:0010044	Short 4th metacarpal	2	14	2.3	0.0013	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0410067	Increased level of L-fucose in urine	2	14	2.3	0.0013	9606.ENSP00000257430,9606.ENSP00000500891	APC,MUTYH
Monarch	HP:0000252	Microcephaly	6	1080	0.89	0.0014	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0001336	Myoclonus	4	313	1.25	0.0014	9606.ENSP00000277120,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	NTRK2,SUFU,GNAS,SDHB
Monarch	HP:0003110	Abnormality of urine homeostasis	5	638	1.04	0.0014	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000500891	APC,ERCC4,GNAS,SDHB,MUTYH
Monarch	HP:0002239	Gastrointestinal hemorrhage	3	111	1.58	0.0015	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649	PDGFRA,APC,SDHB
Monarch	HP:0008730	Female external genitalia in individual with 46,XY karyotype	2	15	2.27	0.0015	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0000820	Abnormality of the thyroid gland	4	327	1.24	0.0016	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,SUFU,GNAS,SDHB
Monarch	HP:0004372	Reduced consciousness/confusion	4	327	1.24	0.0016	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	PDGFRA,ERCC4,SUFU,GNAS
Monarch	HP:0010927	Abnormal blood inorganic cation concentration	3	113	1.57	0.0016	9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	APC,GNAS,SDHB
Monarch	HP:0011442	Abnormal central motor function	7	1689	0.77	0.0016	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	APC,NTRK2,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0011733	Abnormality of adrenal physiology	3	113	1.57	0.0016	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000382423	SUFU,GNAS,MAP3K1
Monarch	HP:0003011	Abnormality of the musculature	8	2384	0.67	0.0017	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,APC,NTRK2,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0012795	Abnormal optic disc morphology	5	670	1.02	0.0017	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649	APC,NTRK2,ERCC4,SUFU,SDHB
Monarch	HP:0030532	Visual acuity test abnormality	2	16	2.25	0.0017	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	HP:0100779	Urogenital sinus anomaly	2	16	2.25	0.0017	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0001098	Abnormal fundus morphology	6	1143	0.87	0.0018	9606.ENSP00000257430,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000500891	APC,NTRK2,ERCC4,SUFU,SDHB,MUTYH
Monarch	HP:0003254	Abnormality of DNA repair	2	17	2.22	0.0018	9606.ENSP00000287647,9606.ENSP00000310520	FANCD2,ERCC4
Monarch	HP:0004390	Hamartomatous polyposis	2	17	2.22	0.0018	9606.ENSP00000358918,9606.ENSP00000364649	SUFU,SDHB
Monarch	HP:0011362	Abnormal hair quantity	5	682	1.01	0.0018	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423,9606.ENSP00000418960	ERCC4,GNAS,AR,MAP3K1,BRCA1
Monarch	HP:0100723	Gastrointestinal stroma tumor	2	17	2.22	0.0018	9606.ENSP00000257290,9606.ENSP00000364649	PDGFRA,SDHB
Monarch	HP:0000502	Abnormal conjunctiva morphology	3	122	1.54	0.0020	9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	ERCC4,GNAS,SDHB
Monarch	HP:0002514	Cerebral calcification	3	122	1.54	0.0020	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,SUFU,GNAS
Monarch	HP:0002829	Arthralgia	3	124	1.53	0.0020	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520	PDGFRA,APC,ERCC4
Monarch	HP:0003528	Elevated calcitonin	2	18	2.19	0.0020	9606.ENSP00000360141,9606.ENSP00000364649	GNAS,SDHB
Monarch	HP:0011025	Abnormal cardiovascular system physiology	6	1169	0.86	0.0020	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0011027	Abnormal fallopian tube morphology	2	18	2.19	0.0020	9606.ENSP00000363822,9606.ENSP00000418960	AR,BRCA1
Monarch	HP:0011969	Elevated circulating luteinizing hormone level	2	18	2.19	0.0020	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0012125	Prostate cancer	2	18	2.19	0.0020	9606.ENSP00000257430,9606.ENSP00000418960	APC,BRCA1
Monarch	HP:0034221	Abnormal temporal lobe morphology	3	122	1.54	0.0020	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141	ERCC4,SUFU,GNAS
Monarch	HP:0005914	Aplasia/Hypoplasia involving the metacarpal bones	3	125	1.53	0.0021	9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141	FANCD2,SUFU,GNAS
Monarch	HP:0000670	Carious teeth	3	129	1.51	0.0023	9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918	APC,ERCC4,SUFU
Monarch	HP:0002170	Intracranial hemorrhage	3	130	1.51	0.0023	9606.ENSP00000257290,9606.ENSP00000358918,9606.ENSP00000364649	PDGFRA,SUFU,SDHB
Monarch	HP:0002017	Nausea and vomiting	4	369	1.18	0.0024	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000364649	PDGFRA,APC,SUFU,SDHB
Monarch	HP:0003739	Myoclonic spasms	2	20	2.15	0.0024	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0008202	Reduced circulating prolactin concentration	2	20	2.15	0.0024	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0008232	Elevated circulating follicle stimulating hormone level	2	20	2.15	0.0024	9606.ENSP00000363822,9606.ENSP00000382423	AR,MAP3K1
Monarch	HP:0012032	Lipoma	2	20	2.15	0.0024	9606.ENSP00000257430,9606.ENSP00000364649	APC,SDHB
Monarch	HP:0000980	Pallor	3	135	1.5	0.0025	9606.ENSP00000257290,9606.ENSP00000287647,9606.ENSP00000364649	PDGFRA,FANCD2,SDHB
