# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
BRCA1	ENSG00000012048	ENST00000478531	protein_coding	3	0	2	32	0	0	0	0	0	0	1	2	31	2	0	0	1	1	0	0	0	0
BRCA1	ENSG00000012048	ENST00000484087	protein_coding	3	0	1	25	0	0	0	0	0	0	1	2	22	1	0	0	1	1	0	0	0	2
BRCA1	ENSG00000012048	ENST00000487825	protein_coding	2	0	1	17	0	0	0	0	0	0	0	1	15	1	0	0	1	1	0	0	0	2
BRCA1	ENSG00000012048	ENST00000489037	protein_coding	0	0	0	12	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000491747	protein_coding	3	1	2	45	0	0	0	0	0	0	1	2	44	2	0	0	1	1	0	0	1	0
BRCA1	ENSG00000012048	ENST00000493795	protein_coding	3	1	5	42	0	0	0	0	0	0	1	2	41	5	0	0	1	1	0	0	1	0
BRCA1	ENSG00000012048	ENST00000493919	protein_coding	3	0	2	32	0	0	0	0	0	0	1	2	31	2	0	0	1	1	0	0	0	0
BRCA1	ENSG00000012048	ENST00000494123	protein_coding	0	0	4	15	0	0	0	0	0	0	1	0	14	4	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000497488	protein_coding	0	0	2	17	0	0	1	0	0	0	1	0	15	2	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000586385	protein_coding	0	1	0	50	1	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	1	0
BRCA1	ENSG00000012048	ENST00000591534	protein_coding	1	1	0	49	1	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	1	0
BRCA1	ENSG00000012048	ENST00000591849	protein_coding	0	0	0	51	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000618469	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000634433	protein_coding	0	0	5	14	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000644379	protein_coding	3	1	0	33	1	0	0	0	0	0	0	2	27	0	0	0	1	1	0	0	1	5
BRCA1	ENSG00000012048	ENST00000644555	protein_coding	0	0	1	11	0	0	0	0	0	0	2	0	9	1	0	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000652672	protein_coding	0	0	4	15	0	0	0	0	0	0	1	0	14	4	0	0	0	0	0	0	0	0
BRCA2	ENSG00000139618	ENST00000380152	protein_coding	2	2	9	14	0	0	0	0	0	0	0	2	16	9	0	0	3	0	0	0	0	0
BRCA2	ENSG00000139618	ENST00000530893	protein_coding	1	3	1	16	0	0	0	0	0	0	9	1	10	1	0	0	3	0	0	0	0	0
BRCA2	ENSG00000139618	ENST00000544455	protein_coding	2	2	9	14	0	0	0	0	0	0	0	2	16	9	0	0	3	0	0	0	0	0
BRCA2	ENSG00000139618	ENST00000680887	protein_coding	2	2	9	14	0	0	0	0	0	0	0	2	16	9	0	0	3	0	0	0	0	0
BRIP1	ENSG00000136492	ENST00000259008	protein_coding	4	2	1	5	0	0	0	0	0	0	0	3	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000577598	protein_coding	3	2	1	6	0	0	0	0	0	0	1	2	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000577913	protein_coding	3	1	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	1	0
BRIP1	ENSG00000136492	ENST00000584322	protein_coding	3	2	1	5	0	0	0	0	0	0	0	2	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000682369	protein_coding	3	1	0	1	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	1	0
BRIP1	ENSG00000136492	ENST00000682453	protein_coding	4	2	1	5	0	0	0	0	0	0	0	3	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000682755	protein_coding	4	2	1	5	0	0	0	0	0	0	0	3	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000682989	protein_coding	3	2	1	6	1	0	0	0	0	0	0	2	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000683039	protein_coding	4	2	1	5	0	0	0	0	0	0	0	3	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000683381	protein_coding	3	2	1	5	0	0	0	0	0	0	0	2	6	1	1	0	1	0	0	0	2	0
BRIP1	ENSG00000136492	ENST00000683672	protein_coding	1	0	0	4	1	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
BRIP1	ENSG00000136492	ENST00000684584	protein_coding	1	2	1	4	0	0	0	0	0	0	0	1	4	1	0	0	1	0	0	0	2	0
BROX	ENSG00000162819	ENST00000340934	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BROX	ENSG00000162819	ENST00000426638	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BROX	ENSG00000162819	ENST00000537020	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BROX	ENSG00000162819	ENST00000539697	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BROX	ENSG00000162819	ENST00000612948	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C11orf65	ENSG00000166323	ENST00000524755	protein_coding	0	0	0	9	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0
C11orf65	ENSG00000166323	ENST00000525729	protein_coding	0	0	0	15	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0
C11orf65	ENSG00000166323	ENST00000615746	protein_coding	0	0	0	9	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0
CASR	ENSG00000036828	ENST00000490131	protein_coding	1	1	3	7	0	0	0	0	0	0	0	1	7	3	0	0	0	0	0	0	1	0
CASR	ENSG00000036828	ENST00000498619	protein_coding	2	1	3	6	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0	1	0
CASR	ENSG00000036828	ENST00000638421	protein_coding	2	1	3	6	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0	1	0
CASR	ENSG00000036828	ENST00000639785	protein_coding	2	1	3	6	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0	1	0
CCDC127	ENSG00000164366	ENST00000296824	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC127	ENSG00000164366	ENST00000441693	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCND1	ENSG00000110092	ENST00000227507	protein_coding	2	1	1	5	1	0	0	0	1	0	0	2	5	0	0	0	1	0	0	0	0	0
CCND1	ENSG00000110092	ENST00000536559	protein_coding	0	0	0	9	2	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0
CCND2	ENSG00000118971	ENST00000261254	protein_coding	0	1	4	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0
CCND2	ENSG00000118971	ENST00000675880	protein_coding	0	1	4	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0
CCND2	ENSG00000118971	ENST00000676279	protein_coding	0	1	4	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0
CCND2	ENSG00000118971	ENST00000676411	protein_coding	0	1	4	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0
CCNE1	ENSG00000105173	ENST00000262643	protein_coding	0	2	1	6	0	0	0	0	0	0	0	0	7	1	0	0	1	0	0	0	1	0
CCNE1	ENSG00000105173	ENST00000357943	protein_coding	0	1	1	7	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	2
CCNE1	ENSG00000105173	ENST00000444983	protein_coding	0	1	1	7	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	2
CCNE1	ENSG00000105173	ENST00000575243	protein_coding	0	1	1	7	0	0	0	0	0	0	2	0	6	1	0	0	1	0	0	0	0	0
CCNE1	ENSG00000105173	ENST00000576532	protein_coding	0	1	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	5
CD274	ENSG00000120217	ENST00000381573	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
CD274	ENSG00000120217	ENST00000381577	protein_coding	0	1	1	5	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	0
CD74	ENSG00000019582	ENST00000009530	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
CD74	ENSG00000019582	ENST00000353334	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
CD74	ENSG00000019582	ENST00000377795	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
CDC73	ENSG00000134371	ENST00000367435	protein_coding	0	1	2	7	1	0	0	0	0	0	0	0	7	2	0	0	1	0	0	0	0	0
CDC73	ENSG00000134371	ENST00000635846	protein_coding	0	0	1	9	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDH1	ENSG00000039068	ENST00000261769	protein_coding	2	1	0	8	1	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	1	0
CDH1	ENSG00000039068	ENST00000422392	protein_coding	0	1	0	10	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0
CDK12	ENSG00000167258	ENST00000430627	protein_coding	5	2	2	9	1	0	0	0	0	0	0	5	8	2	0	0	0	0	0	0	2	0
CDK12	ENSG00000167258	ENST00000447079	protein_coding	5	2	2	9	1	0	0	0	0	0	0	5	8	2	0	0	0	0	0	0	2	0
CDK12	ENSG00000167258	ENST00000581593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDK12	ENSG00000167258	ENST00000584632	protein_coding	1	1	1	13	0	0	0	0	0	0	7	1	6	1	0	0	0	0	0	0	1	0
CDK4	ENSG00000135446	ENST00000257904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000312990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000546489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000547281	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000547853	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000549606	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000551800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000552254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000552388	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSG00000135446	ENST00000552862	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CDK6	ENSG00000105810	ENST00000265734	protein_coding	1	0	3	5	0	0	1	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0
CDK6	ENSG00000105810	ENST00000424848	protein_coding	1	0	3	5	0	0	1	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0
CDKN1A	ENSG00000124762	ENST00000244741	protein_coding	0	3	5	4	0	0	0	0	0	0	0	0	5	5	0	0	1	0	0	0	2	0
CDKN1A	ENSG00000124762	ENST00000373711	protein_coding	0	3	5	4	0	0	0	0	0	0	0	0	5	5	0	0	1	0	0	0	2	0
CDKN1A	ENSG00000124762	ENST00000405375	protein_coding	0	3	5	4	0	0	0	0	0	0	0	0	5	5	0	0	1	0	0	0	2	0
CDKN1A	ENSG00000124762	ENST00000448526	protein_coding	0	3	5	4	0	0	0	0	0	0	0	0	5	5	0	0	1	0	0	0	2	0
CDKN1A	ENSG00000124762	ENST00000615513	protein_coding	0	3	5	4	0	0	0	0	0	0	0	0	5	5	0	0	1	0	0	0	2	0
CDKN1B	ENSG00000111276	ENST00000228872	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDKN1B	ENSG00000111276	ENST00000396340	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDKN1B	ENSG00000111276	ENST00000442489	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CDKN1B	ENSG00000111276	ENST00000614874	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDKN1C	ENSG00000129757	ENST00000380725	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
CDKN1C	ENSG00000129757	ENST00000414822	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDKN1C	ENSG00000129757	ENST00000430149	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDKN1C	ENSG00000129757	ENST00000440480	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CDKN1C	ENSG00000129757	ENST00000647251	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
CDKN2A	ENSG00000147889	ENST00000304494	protein_coding	0	0	1	8	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000479692	protein_coding	0	0	1	8	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	3
CDKN2A	ENSG00000147889	ENST00000494262	protein_coding	0	0	1	8	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000497750	protein_coding	0	0	1	8	1	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	3
CDKN2A	ENSG00000147889	ENST00000498124	protein_coding	0	0	1	8	2	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000498628	protein_coding	0	0	1	8	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000530628	protein_coding	0	0	1	8	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000578845	protein_coding	0	0	1	8	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3
CDKN2A	ENSG00000147889	ENST00000579122	protein_coding	0	0	1	8	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDKN2A	ENSG00000147889	ENST00000579755	protein_coding	0	0	1	8	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0
CDKN2B	ENSG00000147883	ENST00000276925	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CDKN2B	ENSG00000147883	ENST00000380142	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000278916	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000427383	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000428830	protein_coding	1	0	0	8	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000438015	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000526937	protein_coding	1	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000527013	protein_coding	1	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000531607	protein_coding	1	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000532449	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000532669	protein_coding	1	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000534070	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000534685	protein_coding	1	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
CHEK1	ENSG00000149554	ENST00000544373	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000348295	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000382580	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000398017	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000402731	protein_coding	1	0	1	9	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000403642	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000404276	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000405598	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000425190	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000434810	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000439200	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000456369	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
CHEK2	ENSG00000183765	ENST00000464581	protein_coding	0	0	1	4	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000649563	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000650233	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
CHEK2	ENSG00000183765	ENST00000650281	protein_coding	0	0	1	10	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0
CLIP4	ENSG00000115295	ENST00000401617	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
CLIP4	ENSG00000115295	ENST00000689605	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
COG2	ENSG00000135775	ENST00000366668	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
COG2	ENSG00000135775	ENST00000366669	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
COG2	ENSG00000135775	ENST00000534989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
COL1A1	ENSG00000108821	ENST00000225964	protein_coding	1	2	7	22	0	0	1	0	0	0	0	0	23	7	0	1	1	0	0	0	1	0
COL1A1	ENSG00000108821	ENST00000507689	protein_coding	0	1	0	16	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	1	3
CPM	ENSG00000135678	ENST00000551897	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000261443	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000339438	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000358528	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000369530	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000438362	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000529046	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000530886	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000534699	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000610726	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000684913	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000686025	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000686235	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000686667	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000686781	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000687759	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000688211	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000689217	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000689732	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000689885	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000689989	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000690207	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000691032	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000692044	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000692672	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000692719	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CSDE1	ENSG00000009307	ENST00000693467	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000302763	protein_coding	1	0	4	4	0	0	0	0	1	0	0	1	4	3	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000517533	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000517656	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000518381	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000518825	protein_coding	1	0	4	4	0	0	0	0	1	0	0	1	4	3	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000518910	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000519116	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000519634	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000519768	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000520158	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000520260	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000520520	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
CTNNA1	ENSG00000044115	ENST00000520522	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000520865	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000521640	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
CTNNA1	ENSG00000044115	ENST00000521683	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
