# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NPM1	ENSG00000181163	ENST00000676589	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000677297	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000677325	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000677357	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000677907	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000679190	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000679233	protein_coding	0	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
NRAS	ENSG00000213281	ENST00000369535	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDGFRA	ENSG00000134853	ENST00000257290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PDGFRB	ENSG00000113721	ENST00000261799	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
PGAP3	ENSG00000161395	ENST00000584856	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PHF6	ENSG00000156531	ENST00000332070	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000370799	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000370800	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000370803	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000625464	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000685047	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000687496	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000688598	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PHF6	ENSG00000156531	ENST00000691812	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000263967	protein_coding	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
PIK3CA	ENSG00000121879	ENST00000468036	protein_coding	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000477735	protein_coding	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
PIK3CA	ENSG00000121879	ENST00000643187	protein_coding	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0
PIK3R1	ENSG00000145675	ENST00000520675	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIK3R1	ENSG00000145675	ENST00000521381	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521657	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PRKAG1	ENSG00000181929	ENST00000316299	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000547082	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000547125	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000547306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000548065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000548605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000548857	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000548950	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000551121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000551696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000552212	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSG00000181929	ENST00000552463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSMB1	ENSG00000008018	ENST00000262193	protein_coding	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
PSMB2	ENSG00000126067	ENST00000373237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PSMB2	ENSG00000126067	ENST00000621781	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000308696	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000373635	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000409643	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000440838	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000444007	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000619128	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000676740	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000677158	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000677180	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000677230	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000677259	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSMD1	ENSG00000173692	ENST00000678679	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000331920	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000375271	protein_coding	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000429896	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000430669	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000437951	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000468211	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000546820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000547672	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000548420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000551630	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000551845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000553011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000692981	protein_coding	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
PTEN	ENSG00000171862	ENST00000371953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTEN	ENSG00000171862	ENST00000688308	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTEN	ENSG00000171862	ENST00000693560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000351677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000392597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000635625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000635652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTPN11	ENSG00000179295	ENST00000639857	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000687906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000688597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PTPN11	ENSG00000179295	ENST00000690210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000251849	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000432427	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
RAF1	ENSG00000132155	ENST00000442415	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000685437	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000685653	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000685740	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000685959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000687923	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000688543	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000688753	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000689033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000689226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000689389	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000690397	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000690460	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000691718	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000691888	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000691899	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000692093	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000692959	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RAF1	ENSG00000132155	ENST00000693312	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RARA	ENSG00000131759	ENST00000254066	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARA	ENSG00000131759	ENST00000394081	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARA	ENSG00000131759	ENST00000394086	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARA	ENSG00000131759	ENST00000394089	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RARA	ENSG00000131759	ENST00000425707	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RARA	ENSG00000131759	ENST00000475125	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RARB	ENSG00000077092	ENST00000330688	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000383772	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000437042	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000455576	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000458646	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000686715	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000687083	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000687353	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000687676	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000688892	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000691912	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RARB	ENSG00000077092	ENST00000693261	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
RB1	ENSG00000139687	ENST00000267163	protein_coding	0	1	2	3	1	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0
RB1	ENSG00000139687	ENST00000643064	protein_coding	1	0	0	5	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
RB1	ENSG00000139687	ENST00000650461	protein_coding	0	2	1	3	1	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0
RET	ENSG00000165731	ENST00000340058	protein_coding	0	0	2	10	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000355710	protein_coding	0	0	2	10	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000498820	protein_coding	0	0	0	10	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000615310	protein_coding	0	0	2	10	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000638465	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000640619	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000683278	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RET	ENSG00000165731	ENST00000684216	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000418115	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000422781	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RHOA	ENSG00000067560	ENST00000445425	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000454011	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000676712	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000678200	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000678921	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOA	ENSG00000067560	ENST00000679208	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ROS1	ENSG00000047936	ENST00000368507	protein_coding	1	1	8	2	0	0	0	0	0	0	1	2	8	0	0	2	0	0	1	0
ROS1	ENSG00000047936	ENST00000368508	protein_coding	1	1	8	2	0	0	0	0	0	0	1	2	8	0	0	2	0	0	1	0
ROS1	ENSG00000047936	ENST00000403284	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPS6KB1	ENSG00000108443	ENST00000225577	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RPS6KB1	ENSG00000108443	ENST00000393021	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RPS6KB1	ENSG00000108443	ENST00000406116	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RPS6KB1	ENSG00000108443	ENST00000443572	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RUNX1	ENSG00000159216	ENST00000300305	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
RUNX1	ENSG00000159216	ENST00000344691	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
RUNX1	ENSG00000159216	ENST00000399240	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
RUNX1	ENSG00000159216	ENST00000437180	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
RUNX1	ENSG00000159216	ENST00000675419	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
RXRB	ENSG00000204231	ENST00000374680	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
RXRB	ENSG00000204231	ENST00000374685	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
RXRG	ENSG00000143171	ENST00000359842	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
RXRG	ENSG00000143171	ENST00000619224	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
SETD1B	ENSG00000139718	ENST00000542440	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SETD1B	ENSG00000139718	ENST00000604567	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SETD1B	ENSG00000139718	ENST00000619791	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000409792	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000412450	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000638947	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000685005	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000685399	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000686876	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000690157	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000691544	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SETD2	ENSG00000181555	ENST00000691902	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SF3B1	ENSG00000115524	ENST00000335508	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
SGK1	ENSG00000118515	ENST00000367858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SGK1	ENSG00000118515	ENST00000460769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SGK1	ENSG00000118515	ENST00000461976	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SGK1	ENSG00000118515	ENST00000524929	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SGK1	ENSG00000118515	ENST00000533224	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SHH	ENSG00000164690	ENST00000297261	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHH	ENSG00000164690	ENST00000430104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SHOC2	ENSG00000108061	ENST00000265277	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000369452	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000451838	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000685059	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000688928	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000689118	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000689300	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000689997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000691369	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000691441	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000691903	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SHOC2	ENSG00000108061	ENST00000692776	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000324965	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000366963	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000457470	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
SLC22A1	ENSG00000175003	ENST00000540443	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC31A1	ENSG00000136868	ENST00000374212	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC34A2	ENSG00000157765	ENST00000382051	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
SLC34A2	ENSG00000157765	ENST00000503434	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
SLC34A2	ENSG00000157765	ENST00000504570	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
SLC34A2	ENSG00000157765	ENST00000645788	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
SLC39A7	ENSG00000112473	ENST00000374675	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC39A7	ENSG00000112473	ENST00000374677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC39A7	ENSG00000112473	ENST00000444757	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC45A3	ENSG00000158715	ENST00000367145	protein_coding	1	0	0	15	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	0
SLCO1B1	ENSG00000134538	ENST00000256958	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SMAD4	ENSG00000141646	ENST00000342988	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
